Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/recovery_status),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
0,0,0,8,4,16,1,51,15,60,0,0,2,2,2,0,0,2,8,0,6,0,6,5,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,5,20,0,12,12,3,4,9,25,30,0,1
0,0,0,36,6,28,1,95,36,96,0,0,4,4,4,0,0,4,8,0,9,0,7,7,0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,5,30,0,11,11,7,6,35,29,72,0,1
0,0,1,31,10,31,1,78,31,79,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,31,29,63,0,1
0,0,2,29,10,28,1,86,28,87,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,29,2,6,6,5,5,29,32,62,0,1
0,0,2,26,10,28,1,81,27,81,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,26,2,5,5,5,5,26,30,59,0,2
0,0,0,21,8,20,1,61,21,57,0,0,5,5,5,0,0,5,10,0,9,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,20,0,5,5,3,3,21,19,34,0,0
0,0,2,29,10,29,1,90,28,90,0,0,0,0,0,0,0,0,10,0,9,0,7,10,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,5,30,2,6,6,7,7,30,27,72,0,1
0,0,1,24,9,24,1,70,25,70,0,0,1,1,1,0,0,1,12,1,11,0,5,10,0,0,0,0,0,0,0,0,1,0,7,10,0,0,0,0,0,0,0,0,0,1,7,24,1,7,7,5,5,23,26,51,0,1
0,0,0,21,9,21,1,84,21,89,0,0,8,8,8,0,0,8,8,0,10,0,7,9,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,5,28,0,10,10,5,5,21,27,55,0,1
0,0,1,26,9,27,1,58,26,57,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,19,1,5,5,4,4,26,27,43,0,1
0,0,1,28,10,28,1,84,28,84,0,0,10,10,10,0,0,10,9,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,5,5,28,32,56,0,1
0,0,1,27,9,26,1,79,27,79,0,0,9,9,9,0,0,9,7,0,8,0,6,8,0,0,0,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,5,27,1,9,9,5,5,27,30,54,0,1
0,0,1,29,10,29,1,86,28,86,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,29,1,5,5,6,6,29,30,59,0,1
0,0,1,22,10,23,1,69,23,69,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,22,1,5,5,4,4,23,28,48,0,1
0,0,0,29,10,28,1,87,29,87,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,29,0,5,5,6,6,28,28,59,0,1
0,0,1,21,10,20,1,66,20,59,0,0,10,9,9,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,22,1,5,5,4,4,21,31,48,0,1
0,0,1,25,10,27,1,72,26,78,0,0,10,11,11,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,25,23,53,0,1
0,0,0,29,9,28,1,84,29,85,0,0,8,8,8,0,0,8,12,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,5,29,0,9,9,5,5,29,29,63,0,1
0,0,1,28,10,28,1,87,28,87,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,6,6,28,32,59,0,1
0,0,1,24,10,24,1,72,24,72,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,24,32,53,0,1
0,0,1,27,10,27,1,79,27,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,27,23,52,0,1
0,0,1,20,10,20,1,59,19,59,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,20,1,5,5,4,4,20,25,43,0,1
0,0,1,32,10,32,1,98,33,97,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,32,1,5,5,5,5,32,31,71,0,1
0,0,0,25,10,25,1,76,25,76,0,0,10,10,10,0,0,10,8,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,25,30,55,0,1
0,0,1,21,10,22,1,63,21,64,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,21,1,5,5,4,4,21,30,46,0,1
