Counter(/clock),Mean_Consecutive(/clock),Counter(/host_diagnostic),Mean_Consecutive(/host_diagnostic),Counter(/joint_states),Mean_Consecutive(/joint_states),Counter(/kinect2/qhd/camera_info),Mean_Consecutive(/kinect2/qhd/camera_info),Counter(/kinect2/qhd/image_color/compressed),Mean_Consecutive(/kinect2/qhd/image_color/compressed),Counter(/kinect2/qhd/image_color/theora),Mean_Consecutive(/kinect2/qhd/image_color/theora),Counter(/mobile_base_controller/cmd_vel),Mean_Consecutive(/mobile_base_controller/cmd_vel),Counter(/mobile_base_controller/odom),Mean_Consecutive(/mobile_base_controller/odom),Counter(/move_base/NavfnROS/plan),Mean_Consecutive(/move_base/NavfnROS/plan),Counter(/move_base/TebLocalPlannerROS/global_plan),Mean_Consecutive(/move_base/TebLocalPlannerROS/global_plan),Counter(/move_base/TebLocalPlannerROS/local_plan),Mean_Consecutive(/move_base/TebLocalPlannerROS/local_plan),Counter(/move_base/TebLocalPlannerROS/teb_markers),Mean_Consecutive(/move_base/TebLocalPlannerROS/teb_markers),Counter(/move_base/TebLocalPlannerROS/teb_poses),Mean_Consecutive(/move_base/TebLocalPlannerROS/teb_poses),Counter(/move_base/feedback),Mean_Consecutive(/move_base/feedback),Counter(/move_base/global_costmap/footprint),Mean_Consecutive(/move_base/global_costmap/footprint),Counter(/move_base/local_costmap/costmap),Mean_Consecutive(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Mean_Consecutive(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Mean_Consecutive(/move_base/local_costmap/footprint),Counter(/move_base/status),Mean_Consecutive(/move_base/status),Counter(/nav_vel),Mean_Consecutive(/nav_vel),Counter(/node_diagnostic),Mean_Consecutive(/node_diagnostic),Counter(/odometry/filtered),Mean_Consecutive(/odometry/filtered),Counter(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Mean_Consecutive(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Counter(/pan_tilt_trajectory_controller/point_head_action/status),Mean_Consecutive(/pan_tilt_trajectory_controller/point_head_action/status),Counter(/pan_tilt_trajectory_controller/state),Mean_Consecutive(/pan_tilt_trajectory_controller/state),Counter(/particlecloud),Mean_Consecutive(/particlecloud),Counter(/scan),Mean_Consecutive(/scan),Counter(/tf),Mean_Consecutive(/tf),linear velocity x,angular velocity z,Threads(/amcl),MeanLoadCPU(/amcl),Threads(/twist_mux),MeanLoadCPU(/twist_mux),Threads(/robot_state_publisher),MeanLoadCPU(/robot_state_publisher),Threads(/move_base),MeanLoadCPU(/move_base),Threads(/map_odom_broadcaster),MeanLoadCPU(/map_odom_broadcaster),matansar(MaxCPU0),matansar(MinCPU0),matansar(MeanCPU0),matansar(StdCPU0),matansar(MaxCPU1),matansar(MinCPU1),matansar(MeanCPU1),matansar(StdCPU1),matansar(MaxCPU2),matansar(MinCPU2),matansar(MeanCPU2),matansar(StdCPU2),matansar(MaxCPU3),matansar(MinCPU3),matansar(MeanCPU3),matansar(StdCPU3)
901,0.001102315,2,0.558547974,52,0.019079218,17,0.058621988,10,0.106446107,9,0.109843761,5,0.220750511,52,0.019048392,0,0,5,0.219742,5,0.219688475,11,0.098924804,5,0.220779955,5,0.22054702,5,0.21963048,0,0,3,0.332710981,5,0.223197699,5,0.219483018,5,0.220021963,20,0.029384839,30,0.034071108,4,0.220420281,4,0.216022968,52,0.019123035,3,0.39992702,9,0.112246126,139,0.007214767,-0.050132014,0.15,8,64.89999988,6,3.245454528,6,4.763636329,11,11.42727262,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
968,0.001031406,2,0.520866156,50,0.019897573,14,0.062825313,10,0.102153884,10,0.100554095,4,0.206451654,49,0.020000647,0,0,4,0.207151731,4,0.206550996,8,0.089006151,4,0.206464688,4,0.206967036,4,0.205235322,0,0,3,0.414983511,5,0.207494259,4,0.208241065,4,0.207491636,20,0.028296308,29,0.033997672,5,0.206970751,5,0.209173262,49,0.02057973,2,0.39343214,10,0.103049649,124,0.008108691,-0.030690931,0.15,8,7.60000017,6,3.311111132,6,4.188888974,11,11.70000013,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
953,0.001047121,2,0.516889811,47,0.020842044,14,0.0648014,9,0.105187505,10,0.104807774,5,0.209381998,48,0.020426187,0,0,5,0.209124506,5,0.209047735,10,0.092581881,5,0.208874464,5,0.208557785,5,0.207927704,0,0,2,0.428200006,5,0.210437536,5,0.211691737,5,0.208633006,20,0.02726984,29,0.034239216,5,0.210745215,5,0.21015954,47,0.020820649,2,0.518329859,9,0.105085224,124,0.007937714,-0.01774248,0.15,8,6.650000095,6,3.8,6,5.700000095,11,14.38000021,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
955,0.001046953,1,0,46,0.020706712,16,0.063238748,10,0.10445669,9,0.102574736,5,0.207859218,47,0.020891241,0,0,5,0.207843721,5,0.207779706,10,0.092396895,5,0.207703471,5,0.208010793,5,0.2111305,1,0,1,0,4,0.206711054,5,0.209549785,5,0.207916737,10,4.90E-06,29,0.034619604,5,0.208476007,5,0.208682954,48,0.020933405,3,0.424582005,10,0.104341984,120,0.008205672,-0.031545119,0.15,8,7.700000191,6,3.720000076,6,5.620000076,11,9.760000229,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
961,0.001040653,2,0.514657021,48,0.020446574,10,0.081242561,9,0.104438752,10,0.102236112,5,0.20911622,49,0.020093605,0,0,5,0.20897752,5,0.208926022,10,0.093363206,5,0.209165514,5,0.209088027,5,0.209076762,0,0,3,0.306784511,5,0.205899298,5,0.208717763,5,0.208602011,20,0.02643584,28,0.035268633,5,0.208909214,4,0.209537665,48,0.020803832,2,0.447293997,10,0.104242113,122,0.008088232,-0.014454558,0.15,8,6.530000019,6,3.920000076,6,5.070000076,11,12.35,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
918,0.001087721,2,0.524550915,48,0.021194488,12,0.081351714,9,0.111189246,9,0.111604631,4,0.220335325,46,0.021582132,0,0,4,0.219818672,4,0.220561981,8,0.094514847,4,0.219987949,4,0.220337709,4,0.225564003,0,0,3,0.441327453,5,0.220568001,4,0.222032309,4,0.220332384,20,0.027923157,27,0.036057078,4,0.221475681,5,0.219453216,46,0.02189667,2,0.769254923,9,0.110128105,121,0.007975433,-0.05261438,0.15,8,7.689999962,6,2.990000057,6,5.200000095,11,12.26000023,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
842,0.001184033,2,0.619608879,41,0.02312178,12,0.078217636,9,0.120706141,8,0.126193285,3,0.274213433,41,0.023126179,0,0,1,0,1,0,2,0.000333071,1,0,3,0.26817894,5,0.235873759,1,0,1,0,4,0.244356314,6,0.190578794,3,0.261438012,20,0.033131737,26,0.039474802,4,0.242159684,4,0.245663007,42,0.023883395,2,0.316854954,8,0.119852577,110,0.0089291,0,0,8,76.67272793,6,3.890909108,6,4.727272727,11,9.763636416,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
916,0.001092425,2,0.553215981,46,0.021461068,10,0.084210555,9,0.105637252,10,0.104623874,4,0.218269984,46,0.021462223,2,0.00108099,4,0.217326323,4,0.216123025,8,0.093448128,4,0.218525012,5,0.218575478,4,0.219336033,0,0,3,0.440703988,5,0.220382988,5,0.188820243,4,0.218344688,20,0.029190992,28,0.035493259,5,0.218766987,5,0.217449248,46,0.021967003,0,0,9,0.1093961,122,0.008219339,-0.1001,0.15,8,11.90000025,6,3.055555556,6,5.200000127,11,18.87777752,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
844,0.001182745,1,0,43,0.023601668,10,0.079591221,8,0.121064288,8,0.118756601,4,0.240637938,42,0.023383559,0,0,4,0.240756353,4,0.240182718,8,0.103829997,4,0.2399803,4,0.236085018,4,0.244806608,0,0,2,0.468530893,4,0.237376928,4,0.242971261,4,0.239962339,10,0.000221888,25,0.040730208,4,0.238826036,4,0.238277992,42,0.023801269,3,0.283702493,9,0.119190872,114,0.008450725,-0.1001,0.15,8,65.77999878,6,3.539999962,6,5.419999886,11,18.00000038,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
916,0.001084418,2,0.558186054,45,0.021083545,12,0.078145179,10,0.106622431,10,0.106248776,4,0.21610864,47,0.021309759,0,0,4,0.21548597,4,0.215550025,8,0.092900719,4,0.216038386,5,0.219123721,5,0.217070997,1,0,1,0,4,0.219007333,5,0.216515779,4,0.215880315,20,0.029450002,27,0.035728766,5,0.215489507,5,0.21978271,46,0.02182311,2,0.462045908,9,0.108009636,121,0.008199934,-0.090507764,0.15,8,31.19090869,6,3.209090926,6,5.072727377,11,19.69090913,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
922,0.001076042,2,0.542555094,47,0.021215999,14,0.065064228,9,0.106720984,8,0.107944693,5,0.213655472,46,0.021405045,0,0,5,0.214889765,5,0.214063287,10,0.095491436,5,0.21326524,4,0.213565667,5,0.212458789,1,0,2,0.428275108,5,0.213826478,5,0.215907454,5,0.213724256,20,0.028543372,27,0.036638654,4,0.215896606,4,0.211856683,46,0.02148091,2,0.420495033,9,0.106731623,118,0.008240675,-0.057584086,0.15,8,7.679999924,6,3.660000038,6,4.819999981,11,21.18000011,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
920,0.00107463,2,0.53412509,47,0.021221021,10,0.07202212,9,0.105362386,10,0.105875439,5,0.212257743,47,0.021059197,0,0,5,0.212966979,5,0.21251297,10,0.094932662,5,0.212340236,5,0.215879798,4,0.217788617,1,0,2,0.434523106,5,0.216902256,4,0.214412292,5,0.212373018,20,0.028209636,29,0.034877462,5,0.214665532,5,0.213505983,47,0.021492455,2,0.550574064,9,0.108018488,122,0.008202638,0.065063648,0.15,8,6.65,6,3.810000038,6,6.330000114,11.5,19.88000002,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
944,0.001056716,2,0.534430981,46,0.021396155,16,0.057276726,9,0.108107507,9,0.107155353,4,0.21146965,46,0.021396224,0,0,4,0.212384303,4,0.212136984,8,0.090879713,4,0.21315829,4,0.211126963,5,0.215300739,0,0,3,0.3191365,4,0.212189674,5,0.213487983,4,0.212186019,20,0.02829627,28,0.035878782,5,0.214657485,4,0.21268932,46,0.021408002,2,0.420078039,10,0.107505004,119,0.008268237,0.123848786,0.15,8,6.630000114,6,4.050000095,6,4.010000038,11,19.35,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
905,0.001095637,2,0.542870045,44,0.02116465,14,0.074490309,10,0.10729901,9,0.104254365,5,0.214292288,46,0.021092802,0,0,5,0.213515699,5,0.21415925,10,0.095826997,5,0.213990271,5,0.214520752,5,0.217053533,1,0,2,0.655286074,5,0.21670121,5,0.215538979,5,0.214020967,20,0.029199688,27,0.035924343,4,0.213448683,5,0.216403484,46,0.021678729,3,0.447270393,9,0.108778,120,0.008215251,0.256789377,0.15,8,7.566666709,6,3.244444423,6,5.366666794,11,17.24444421,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
944,0.001053295,2,0.447504997,47,0.020854416,10,0.086171548,9,0.108175993,10,0.107315673,5,0.2162292,47,0.020987303,0,0,5,0.215502501,5,0.216163516,10,0.095540444,5,0.215995014,5,0.211853743,4,0.215471665,2,0.225886106,1,0,5,0.21852529,4,0.215851386,5,0.216213226,15,0.032034857,29,0.035452681,5,0.214302242,5,0.216452539,47,0.021464172,2,0.440625906,9,0.108305007,122,0.008082538,0.26113305,0.15,8,7.027272745,6,3.050000032,6,5.863636364,11,17.54999987,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
924,0.001077109,1,0,47,0.021068583,12,0.07990926,9,0.10970223,9,0.109641254,4,0.21842138,45,0.021308959,0,0,4,0.218900998,4,0.217514674,8,0.093421868,4,0.21766901,4,0.219041348,5,0.218661487,2,0.430946112,0,0,4,0.218749046,5,0.218258739,4,0.218324343,15,0.038326212,27,0.036149346,5,0.213800251,4,0.212960958,46,0.021551757,2,0.543160915,10,0.10801657,116,0.008265356,0.09746297,0.15,8,7.224999905,6,3.155555513,6,2.375,11,16.73333338,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
933,0.001072657,2,0.529104948,47,0.021297522,14,0.065978472,9,0.107788771,9,0.106414378,5,0.21563077,46,0.021326934,0,0,5,0.215966225,5,0.216174245,10,0.096029123,5,0.215427995,5,0.214712739,4,0.211443981,1,0,1,0,5,0.215340257,4,0.212189039,5,0.216053009,20,0.02790426,28,0.036213707,4,0.214930296,5,0.215613008,47,0.021469479,2,0.537965059,9,0.107173115,115,0.008510834,0.22382198,0.15,8,6.760000134,6,3.960000038,6,4.780000114,11,13.31000004,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
930,0.001075289,2,0.539845943,47,0.021000002,16,0.055863921,10,0.104558229,9,0.10439539,5,0.215166509,47,0.021167589,0,0,5,0.215496778,5,0.216223538,10,0.095607678,5,0.215191245,5,0.214591742,5,0.214855969,1,0,2,0.638273954,4,0.21388634,5,0.214216709,5,0.215979517,20,0.028722939,28,0.036058187,5,0.214739501,5,0.215935528,46,0.021506484,2,0.432235956,9,0.107878268,122,0.008050562,0.294768012,0.095996811,8,7.536363688,6,4.29090916,6,5.936363654,11,16.06363617,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
902,0.001094676,2,0.530497074,46,0.021483978,12,0.078016736,9,0.108185768,10,0.106696765,4,0.214073022,48,0.020452854,0,0,4,0.215706666,4,0.214264313,8,0.091791834,4,0.218306621,4,0.218015671,5,0.212569535,3,0.424203992,0,0,5,0.212004244,5,0.21157527,4,0.214056969,20,0.028086951,28,0.034708924,5,0.215131521,4,0.215366364,47,0.021209738,2,0.433377981,9,0.106422126,117,0.008396921,0.3,-0.15,8,7.869999981,6,2.85,6,4.890000057,11,16.62999992,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
986,0.001011526,2,0.527783155,48,0.020843065,14,0.064471612,10,0.105280664,9,0.104996234,5,0.212156236,47,0.021042585,0,0,5,0.210948527,5,0.212584496,10,0.094533311,5,0.212247729,5,0.210772216,4,0.212693691,3,0.323771,0,0,5,0.213685989,5,0.212386489,5,0.212523222,20,0.028038527,28,0.035994556,4,0.21282196,5,0.213030756,48,0.021023831,2,0.428595066,10,0.105626239,115,0.008624002,0.3,-0.114474819,8,6.730000019,6,2.719999981,6,5.65,11,15.03000002,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
879,0.001126176,2,0.599129915,44,0.022325771,12,0.071823922,8,0.114086117,9,0.112230629,4,0.228909651,44,0.022172512,0,0,4,0.228471279,4,0.229103645,8,0.098566566,4,0.229603688,4,0.234204372,5,0.226278245,1,0,1,0,4,0.229765018,4,0.230126619,4,0.229752064,20,0.031540632,27,0.037417806,5,0.227281749,4,0.229338328,44,0.02248677,2,0.871758938,9,0.115259886,112,0.008823369,0.3,-0.15,8,39.10999956,6,3.469999981,6,3.489999962,11,14.8999999,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
821,0.001218344,1,0,41,0.023616225,14,0.065215368,9,0.116821766,9,0.120177388,5,0.246029019,41,0.023313701,0,0,4,0.246795336,5,0.240994751,10,0.10941577,5,0.244164944,5,0.24499923,4,0.248937289,2,0.511057138,0,0,4,0.247951667,4,0.246104956,5,0.240922749,10,0.000141011,25,0.0391725,4,0.245453676,5,0.241601467,41,0.024465698,2,0.190967083,8,0.12210771,110,0.008826238,0.3,-0.15,8,90.67499733,6,4.400000095,6,6.375000119,11,14.87499976,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
883,0.001126235,2,0.58470583,43,0.02279117,12,0.071278897,9,0.114263505,8,0.112996714,4,0.225994349,44,0.022731021,0,0,5,0.227091491,4,0.225071987,8,0.096855572,4,0.225989024,4,0.226159732,4,0.22812438,3,0.348445058,0,0,5,0.228066504,5,0.224165261,4,0.225699981,20,0.031190157,26,0.038132362,4,0.225879351,4,0.226270676,44,0.022567649,3,0.17699492,9,0.11375761,119,0.00843733,0.275100793,-0.15,8,89.4,6,2.630000019,6,4.20999999,11,11.7499999,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
914,0.001094071,2,0.53242898,47,0.021314305,12,0.079207615,9,0.107483238,10,0.108172231,4,0.216639996,46,0.021570529,0,0,4,0.215467691,5,0.21666646,10,0.096400897,4,0.21652929,5,0.216761231,5,0.223059535,2,0.439380884,0,0,4,0.216717323,4,0.219974041,4,0.217030366,20,0.028098106,28,0.036336554,5,0.217487752,5,0.217654765,45,0.022129888,3,0.427043915,9,0.107789636,112,0.008583919,0.296366822,-0.15,8,13.52727248,6,4.163636381,6,5.100000035,11,15.97272717,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
892,0.001120908,2,0.538490772,45,0.022139365,12,0.079761722,9,0.108747125,9,0.110808641,5,0.218927503,44,0.022496096,0,0,5,0.219252527,4,0.223273993,8,0.095666885,5,0.219164014,4,0.228078365,4,0.216579676,3,0.442593098,0,0,5,0.221337259,5,0.226640284,5,0.219295025,20,0.028670687,27,0.037179112,4,0.22006464,4,0.223114014,45,0.022392159,1,0,9,0.112434745,112,0.008836686,0.3,-0.15,8,19.62000027,6,4.050000095,6,4.610000038,11,14.7000001,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
829,0.001194309,1,0,42,0.02308817,12,0.079098376,8,0.122881276,8,0.117051567,4,0.266614676,43,0.023117281,0,0,4,0.268170675,4,0.26675264,8,0.117489849,4,0.265743335,4,0.267087062,5,0.235677958,2,0.562076092,0,0,4,0.259113709,4,0.24001797,4,0.267015298,10,5.99E-06,26,0.038714399,5,0.233621538,4,0.270149708,43,0.023164409,2,0.831060171,8,0.123617308,112,0.008688892,0.263728932,-0.15,8,63.02499914,6,4.875,6,4.950000048,11,10.69999981,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
909,0.001093729,2,0.552742004,45,0.022374186,12,0.063478361,9,0.112831503,9,0.112075001,5,0.230057478,44,0.022603512,0,0,5,0.229783952,5,0.230631769,10,0.103242556,5,0.22967571,5,0.231066763,4,0.229718049,3,0.34010303,0,0,5,0.227870524,4,0.232759953,5,0.229557276,20,0.02930005,26,0.038270197,4,0.227984667,5,0.233213007,44,0.022982326,3,0.419589043,9,0.115035474,114,0.00872639,0.246658621,-0.15,8,82.56999969,6,2.730000019,6,5.119999981,11,14.46999998,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
922,0.001082392,2,0.55053997,46,0.021250931,16,0.057727798,9,0.108372986,9,0.108659625,4,0.220292727,47,0.021217714,0,0,4,0.219284058,4,0.220063368,8,0.094099147,4,0.220120668,4,0.217208942,5,0.219398022,2,0.440721989,0,0,4,0.220623652,5,0.218446016,4,0.219997962,20,0.02900815,27,0.036733921,5,0.218194246,4,0.219955365,46,0.021613264,3,0.42632401,9,0.109232008,116,0.008619982,0.254785222,-0.15,8,34.72000017,6,3.740000057,6,5.380000019,11,12.68999987,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
926,0.001077985,2,0.535778999,45,0.021361703,12,0.080668818,10,0.108276314,9,0.111856252,5,0.218374491,45,0.0212548,0,0,5,0.218052268,5,0.218102753,10,0.096972333,5,0.218127966,5,0.216835022,4,0.214592059,2,0.433237076,0,0,5,0.218322217,4,0.214837948,5,0.218088746,20,0.028258098,28,0.036031882,4,0.222240686,5,0.21810323,46,0.021708536,2,0.434452772,10,0.108573225,113,0.008530553,0.3,-0.15,8,7.550000095,6,3.710000038,6,4.639999962,11,15.03000002,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
858,0.001147699,2,0.531300068,47,0.020972563,14,0.066660844,9,0.108470112,9,0.109118223,4,0.215879043,47,0.021233066,0,0,4,0.215468327,4,0.215432644,8,0.092565434,4,0.214930296,5,0.214753032,5,0.214238465,2,0.647309065,1,0,4,0.215409676,5,0.216505468,4,0.215506633,20,0.02909058,27,0.036066083,5,0.214795291,5,0.213975489,46,0.021606244,2,0.395688057,9,0.107098997,121,0.008262076,0.3,-0.08153664,8,7.420000172,6,3.840000057,6,4.510000038,11,15.73000021,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
1006,0.000992318,2,0.518174887,47,0.021165018,12,0.077023463,9,0.106248111,10,0.104695426,5,0.214353263,46,0.021194198,0,0,5,0.213701487,5,0.213925004,10,0.095014784,5,0.213874996,4,0.212329388,5,0.213362217,3,0.425139904,0,0,5,0.212611973,5,0.213315487,5,0.213328779,20,0.027314575,29,0.03420897,4,0.216455062,4,0.215929031,48,0.021243364,2,0.439334154,9,0.10710749,120,0.008225303,0.3,0.080613969,8,7.269999981,6,4.040000057,6,5.880000019,11,17.89000015,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
878,0.00113849,1,0,44,0.022369468,16,0.053761069,9,0.113602132,9,0.115104854,5,0.228933752,45,0.022316293,0,0,5,0.228102982,5,0.227859497,10,0.1016851,5,0.227951229,5,0.230070949,4,0.23492233,2,0.489345074,0,0,4,0.236287594,4,0.233806054,5,0.228918016,10,2.19E-05,26,0.038980446,5,0.224736512,5,0.22874999,43,0.022860073,2,0.76835084,9,0.11475715,112,0.008810587,0.3,0.124718816,8,22.41666651,6,2.966666698,6,5.100000064,11,17.51666689,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
872,0.001147477,2,0.585403204,44,0.022393138,16,0.062264935,8,0.115548577,8,0.120127984,4,0.238009691,44,0.022386767,0,0,4,0.237888336,4,0.237106323,8,0.102264166,4,0.236242692,4,0.241412958,4,0.228402615,2,0.472147942,0,0,5,0.241894782,5,0.229676008,4,0.238392353,20,0.031424949,26,0.038381557,4,0.240079323,4,0.235197624,44,0.022885095,2,0.097200871,9,0.114784002,115,0.00872021,0.285468962,0.15,8,77.28888957,6,2.066666709,6,4.766666624,11,12.9555556,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
872,0.001139425,2,0.555869102,43,0.022754022,14,0.069324622,10,0.109819571,9,0.109995604,4,0.230276982,43,0.022782524,0,0,4,0.230017026,4,0.22876668,8,0.098627022,4,0.230264664,4,0.230673949,5,0.230040252,2,0.239267111,1,0,4,0.230940978,4,0.230456352,4,0.229925712,20,0.029486844,27,0.036620039,5,0.230674982,4,0.23252066,44,0.022717093,3,0.280465961,9,0.113195509,115,0.00853407,0.262051608,0.15,8,74.52999926,6,4.320000029,6,4.470000076,11,13.8,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
933,0.001065955,2,0.55437398,47,0.021038781,14,0.066292854,9,0.108293355,9,0.109563887,5,0.215883017,47,0.021157047,0,0,5,0.216052771,5,0.216352761,10,0.096122238,5,0.215937734,5,0.21817553,5,0.215173483,2,0.429670811,0,0,5,0.216394484,5,0.214671493,5,0.216013253,20,0.029508051,27,0.036597582,4,0.213641326,5,0.216748536,46,0.021494579,2,0.433060884,9,0.108429849,114,0.008570443,-0.007855402,0.15,8,6.972727342,6,3.381818164,6,5.36363645,11,13.6818181,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
952,0.001042498,2,0.523167849,46,0.020537625,12,0.068160816,9,0.106895626,10,0.106300222,5,0.211287498,46,0.020528693,0,0,5,0.21060425,5,0.21142,10,0.093868653,5,0.210682511,5,0.210915029,4,0.209465981,1,0,2,0.408235073,5,0.210451245,4,0.21096468,5,0.210476041,20,0.027949107,29,0.034622857,5,0.212297261,5,0.208903015,48,0.0207807,3,0.400754929,9,0.105273396,116,0.008585652,-0.086839941,0.15,8,7.819999981,6,4.020000076,6,4.690000057,11,14.62000008,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
926,0.001080213,1,0,47,0.0211165,14,0.074293613,9,0.10820365,9,0.10874486,4,0.217327038,47,0.021139762,0,0,4,0.217010339,4,0.217348337,8,0.093214001,4,0.217177947,4,0.216438611,5,0.21757704,0,0,2,0.428469896,4,0.216329018,5,0.217263043,4,0.217346668,10,2.18E-05,28,0.035586551,5,0.215655744,4,0.216047684,46,0.021565019,2,0.437442064,10,0.107317898,115,0.008517376,-0.072891235,0.15,8,7.419999886,6,3.6,6,5.820000076,11,12.94000015,0,0,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18,0,9.22E+18
